YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
2000 01 11 17 246  9.2 11.6  4.47 12.50  8.63 999 1005.0   5.9   9.8 999.0 99.0
2000 01 11 18 243  9.3 11.1  3.90 12.50  8.00 999 1005.9   6.9   9.8 999.0 99.0
2000 01 11 19 271  9.0 11.1  4.25 14.29  8.24 999 1005.9   6.6   9.7 999.0 99.0
2000 01 11 20 245 10.3 13.0  4.44 14.29  8.24 999 1005.2   6.9   9.8 999.0 99.0
2000 01 11 21 236 10.4 12.8  4.16 14.29  7.68 999 1004.8   6.5   9.8 999.0 99.0
2000 01 11 22 264 11.4 14.0  4.33 14.29  7.86 999 1004.7   6.9   9.8 999.0 99.0
2000 01 11 23 261  9.7 12.0  4.05 12.50  7.77 999 1005.5   6.8   9.8 999.0 99.0
2000 01 12 00 261 14.8 19.3  4.07 12.50  7.74 999 1006.4   6.2   9.8 999.0 99.0
2000 01 12 01 251 10.5 13.4  4.65 12.50  7.88 999 1007.3   6.3   9.8 999.0 99.0
2000 01 12 02 258 11.8 14.5  4.28 12.50  7.88 999 1008.0   6.6   9.8 999.0 99.0
2000 01 12 03 254 11.5 15.5  4.27 12.50  7.78 999 1009.1   5.1   9.8 999.0 99.0
2000 01 12 04 247 11.8 15.3  4.55 12.50  8.04 999 1009.5   6.3   9.8 999.0 99.0
2000 01 12 05 254 12.8 15.5  4.42 14.29  7.83 999 1010.2   6.9   9.8 999.0 99.0
2000 01 12 06 233 11.7 15.3  4.15 14.29  7.22 999 1011.3   5.6   9.8 999.0 99.0
2000 01 12 07 243 11.8 14.7  4.24 11.11  7.51 999 1011.8   6.6   9.8 999.0 99.0
2000 01 12 08 236 10.8 13.9  4.33  9.09  7.47 999 1012.5   6.6   9.8 999.0 99.0
2000 01 12 09 238 13.6 17.5  4.12  9.09  7.00 999 1012.3   7.1   9.8 999.0 99.0
2000 01 12 10 238 11.5 14.6  4.54  9.09  7.58 999 1013.1   6.8   9.8 999.0 99.0
2000 01 12 11 242  8.9 11.5  4.31  8.33  7.41 999 1013.8   5.7   9.8 999.0 99.0
2000 01 12 12 247  8.6 11.8  4.34 10.00  7.74 999 1014.4   4.5   9.8 999.0 99.0
2000 01 12 13 260  9.5 13.2  4.19 10.00  7.68 999 1014.3   4.5   9.7 999.0 99.0
2000 01 12 14 225  7.6  9.6  4.31 12.50  7.93 999 1014.1   5.1   9.7 999.0 99.0
2000 01 12 15 225  9.8 12.2  4.24 11.11  7.88 999 1014.0   5.9   9.7 999.0 99.0
2000 01 12 16 209  9.5 11.5  4.35 12.50  7.93 999 1014.2   6.2   9.7 999.0 99.0
2000 01 12 17 188  9.6 11.5  4.43 11.11  8.06 999 1014.4   6.4   9.7 999.0 99.0
2000 01 12 18 184  9.3 11.7  3.78 11.11  7.74 999 1015.0   6.7   9.7 999.0 99.0
2000 01 12 19 182  9.3 12.0  4.39 12.50  8.33 999 1015.1   7.1   9.7 999.0 99.0
2000 01 12 20 162 11.1 13.6  4.35 12.50  8.02 999 1014.3   6.0   9.7 999.0 99.0
2000 01 12 21 176 11.5 14.6  4.24 12.50  7.71 999 1013.1   6.6   9.7 999.0 99.0
2000 01 12 22 170 10.1 12.7  4.29 12.50  7.76 999 1012.7   6.4   9.7 999.0 99.0
2000 01 12 23 197 10.1 12.4  4.04 12.50  8.16 999 1011.9   7.1   9.6 999.0 99.0
2000 01 13 00 194 11.5 13.5  4.69 14.29  8.34 999 1011.2   7.1   9.5 999.0 99.0
2000 01 13 01 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 01 13 02 210 13.0 15.7  4.75 14.29  7.97 999 1010.5   8.7   9.5 999.0 99.0
2000 01 13 03 203 12.3 15.7  5.06 14.29  8.07 999 1010.6   8.7   9.5 999.0 99.0
2000 01 13 04 205 10.8 13.2  5.77 14.29  8.52 999 1011.4   8.7   9.5 999.0 99.0
2000 01 13 05 192 11.6 14.0  5.63 14.29  8.66 999 1011.5   8.9   9.5 999.0 99.0
2000 01 13 06 183  9.5 13.0  5.53 14.29  8.45 999 1011.9   8.1   9.5 999.0 99.0
2000 01 13 07 194  7.7 11.2  6.27 14.29  9.03 999 1012.7   8.0   9.5 999.0 99.0
2000 01 13 08 249  7.1 10.2  5.17 14.29  8.68 999 1013.0   7.8   9.5 999.0 99.0
2000 01 13 09 237  7.6 11.5  5.00 14.29  8.48 999 1012.9   8.2   9.7 999.0 99.0
2000 01 13 10 244  7.6  9.3  5.22 14.29  8.65 999 1013.2   8.4   9.7 999.0 99.0
2000 01 13 11 241  7.7  9.5  4.62 14.29  8.42 999 1013.8   8.7   9.7 999.0 99.0
2000 01 13 12 248  8.0 10.0  4.38 14.29  8.35 999 1014.2   9.0   9.7 999.0 99.0
2000 01 13 13 267  5.8  7.8  4.03 14.29  7.77 999 1014.4   8.7   9.7 999.0 99.0
2000 01 13 14 257  3.4  4.9  3.84 14.29  8.10 999 1014.9   8.3   9.7 999.0 99.0
2000 01 13 15  74  0.4  1.6  3.65 14.29  8.00 999 1014.7   8.2   9.7 999.0 99.0
2000 01 13 16 108  5.1 10.3  3.80 14.29  8.38 999 1014.1   8.3   9.7 999.0 99.0
2000 01 13 17 154  9.9 12.3  3.53 14.29  7.61 999 1014.0   6.7   9.7 999.0 99.0
2000 01 13 18 143  8.7 10.9  3.64 10.00  7.93 999 1013.7   7.1   9.7 999.0 99.0
2000 01 13 19 120  7.9 11.0  3.60 14.29  8.39 999 1013.8   6.5   9.7 999.0 99.0
2000 01 13 20 105  8.3 10.9  3.21 14.29  7.98 999 1012.7   6.4   9.7 999.0 99.0
2000 01 13 21  96  9.4 12.5  3.09 14.29  7.85 999 1011.0   5.9   9.7 999.0 99.0
2000 01 13 22 114  7.4  9.6  2.89 12.50  7.39 999 1010.1   5.7   9.7 999.0 99.0
2000 01 13 23 130  9.9 12.2  2.93 12.50  7.67 999 1009.1   6.6   9.7 999.0 99.0
2000 01 14 00 128 10.1 12.4  2.85 12.50  7.23 999 1009.0   6.4   9.7 999.0 99.0
2000 01 14 01 134 10.1 12.4  2.62 12.50  7.01 999 1008.7   6.3   9.7 999.0 99.0
2000 01 14 02 147 10.1 11.9  2.66 12.50  7.06 999 1008.5   7.4   9.7 999.0 99.0
2000 01 14 03 130  9.4 11.6  2.73 12.50  7.03 999 1007.7   7.2   9.7 999.0 99.0
2000 01 14 04 180  9.8 12.0  2.51 12.50  6.69 999 1008.1   9.4   9.7 999.0 99.0
2000 01 14 05 192 11.4 13.9  2.45 11.11  6.33 999 1008.4  10.2   9.7 999.0 99.0
2000 01 14 06 218 10.1 11.9  2.40 12.50  6.12 999 1009.4   9.7   9.7 999.0 99.0
2000 01 14 07 211  9.1 11.1  2.73 12.50  6.45 999 1010.0   9.7   9.7 999.0 99.0
2000 01 14 08 209  7.9  9.5  2.82 12.50  6.65 999 1010.5   9.7   9.7 999.0 99.0
2000 01 14 09 187  7.5  9.0  2.56 12.50  6.61 999 1010.4   9.6   9.7 999.0 99.0
2000 01 14 10 180  8.1  9.6  2.79 12.50  6.85 999 1010.3   9.7   9.7 999.0 99.0
2000 01 14 11 180 10.2 12.2  2.75 12.50  6.46 999 1009.7   9.9   9.7 999.0 99.0
2000 01 14 12 183  9.6 11.7  2.76 10.00  6.59 999 1009.6   9.9   9.7 999.0 99.0
2000 01 14 13 187 10.3 12.2  2.69  9.09  6.35 999 1008.7  10.2   9.7 999.0 99.0
2000 01 14 14 215 14.7 18.8  2.90  9.09  6.43 999 1008.4   9.7   9.7 999.0 99.0
2000 01 14 15 222  9.6 11.7  2.97  7.69  6.51 999 1009.1   8.9   9.7 999.0 99.0
2000 01 14 16 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 01 14 17 247  8.7 10.5  3.29 11.11  6.62 999 1011.1   8.3   9.7 999.0 99.0
2000 01 14 18 224  9.2 11.4  3.13 11.11  6.73 999 1012.5   9.0   9.7 999.0 99.0
2000 01 14 19 229 10.6 13.1  3.42 10.00  6.81 999 1013.6   9.2   9.7 999.0 99.0
2000 01 14 20 227 10.6 12.3  3.55 11.11  6.87 999 1014.3   8.2   9.7 999.0 99.0
2000 01 14 21 229  9.6 11.7  3.18 10.00  6.56 999 1014.7   8.3   9.7 999.0 99.0
2000 01 14 22 245 12.9 17.5  3.25 11.11  6.52 999 1014.9   8.7   9.7 999.0 99.0
2000 01 14 23 255  9.8 11.9  3.33  9.09  6.57 999 1016.1   7.7   9.7 999.0 99.0
2000 01 15 00 245 10.4 12.7  3.26  9.09  6.66 999 1017.2   8.3   9.7 999.0 99.0
2000 01 15 01 249  9.5 11.6  3.18  9.09  6.79 999 1018.0   8.3   9.7 999.0 99.0
2000 01 15 02 242  8.2 10.9  3.01  9.09  6.70 999 1018.8   8.2   9.7 999.0 99.0
2000 01 15 03 242  7.5  9.3  3.01  8.33  6.67 999 1019.5   8.3   9.7 999.0 99.0
2000 01 15 04 239  6.1  7.8  2.75  9.09  6.90 999 1020.1   8.3   9.7 999.0 99.0
2000 01 15 05 230  6.8  8.7  2.78  9.09  6.91 999 1020.3   8.6   9.7 999.0 99.0
2000 01 15 06 224  4.5  5.8  2.62  8.33  6.87 999 1020.5   8.5   9.7 999.0 99.0
2000 01 15 07 208  3.8  5.4  2.81  9.09  6.97 999 1020.9   8.3   9.7 999.0 99.0
2000 01 15 08 194  3.8  5.0  2.61  8.33  7.08 999 1021.1   8.3   9.7 999.0 99.0
2000 01 15 09 169  2.7  3.9  2.55  9.09  7.01 999 1020.9   8.3   9.7 999.0 99.0
2000 01 15 10 136  4.7  6.1  2.53  8.33  6.84 999 1020.7   7.9   9.6 999.0 99.0
2000 01 15 11 122  4.7  6.0  2.62  8.33  7.07 999 1020.9   7.4   9.5 999.0 99.0
2000 01 15 12  94  5.6  6.9  2.42  7.69  7.07 999 1020.4   7.1   9.5 999.0 99.0
2000 01 15 13  90  6.5  8.1  2.58 11.11  7.10 999 1019.7   6.9   9.5 999.0 99.0
2000 01 15 14  72  7.6 10.1  2.47  9.09  7.01 999 1018.3   7.1   9.5 999.0 99.0
2000 01 15 15  83  8.6 10.3  2.53  9.09  7.03 999 1017.8   7.1   9.5 999.0 99.0
2000 01 15 16  64  7.4  9.5  2.22  8.33  6.75 999 1017.4   6.3   9.5 999.0 99.0
2000 01 15 17  59  7.8  9.9  2.08  9.09  6.68 999 1016.5   5.9   9.5 999.0 99.0
2000 01 15 18  71  7.5 10.0  2.13  9.09  6.64 999 1015.8   6.3   9.5 999.0 99.0
2000 01 15 19  71  4.8  6.5  2.13  9.09  7.18 999 1015.5   5.9   9.6 999.0 99.0
2000 01 15 20  54  5.2  7.0  2.02  8.33  6.99 999 1014.2   6.6   9.5 999.0 99.0
2000 01 15 21  40  6.4  7.4  1.83  9.09  6.91 999 1011.5   6.7   9.5 999.0 99.0
2000 01 15 22  66  7.1  8.9  1.99  9.09  7.00 999 1010.2   7.1   9.5 999.0 99.0
2000 01 15 23  77  7.2  8.8  1.66  8.33  6.15 999 1008.8   6.8   9.5 999.0 99.0
2000 01 16 00  86  8.1  9.7  1.87  8.33  6.16 999 1007.6   6.4   9.6 999.0 99.0
2000 01 16 01  92  8.3  9.6  1.61  8.33  5.84 999 1006.3   6.3   9.6 999.0 99.0
2000 01 16 02  87  9.2 10.8  1.82  8.33  5.39 999 1004.6   6.4   9.5 999.0 99.0
2000 01 16 03  92  8.3  9.9  1.86  8.33  5.57 999 1002.8   7.0   9.5 999.0 99.0
2000 01 16 04  83 10.6 12.4  1.75 10.00  5.40 999 1001.2   7.1   9.5 999.0 99.0
2000 01 16 05  83 10.6 12.7  1.84  4.35  5.10 999  999.9   7.1   9.5 999.0 99.0
2000 01 16 06  92 11.7 13.5  1.81  7.69  5.31 999  998.7   7.0   9.5 999.0 99.0
2000 01 16 07  92 10.3 12.1  1.67 11.11  5.15 999  997.1   6.9   9.5 999.0 99.0
2000 01 16 08  90 11.1 13.2  1.58 11.11  5.02 999  994.8   7.4   9.4 999.0 99.0
2000 01 16 09  99 10.6 12.9  1.64 11.11  4.96 999  992.9   8.1   9.4 999.0 99.0
2000 01 16 10 156 12.3 17.0  1.51  4.55  4.91 999  993.5   9.1   9.4 999.0 99.0
2000 01 16 11 166 15.2 20.1  1.82  4.55  4.64 999  992.9   9.7   9.4 999.0 99.0
2000 01 16 12 186 18.2 24.6  2.48  5.56  5.15 999  992.1   9.5   9.4 999.0 99.0
2000 01 16 13 174 18.4 22.8  3.66  7.14  6.03 999  990.8  10.3   9.4 999.0 99.0
2000 01 16 14 169 22.2 29.1  5.35  9.09  7.15 999  988.9  10.2   9.5 999.0 99.0
2000 01 16 15 185 22.2 28.5  8.36 11.11  8.64 999  989.6   9.4   9.5 999.0 99.0
2000 01 16 16 187 22.9 30.5  8.52 11.11  9.04 999  991.2   9.0   9.5 999.0 99.0
2000 01 16 17 195 21.4 27.2  9.26 12.50  9.31 999  993.7   9.0   9.5 999.0 99.0
2000 01 16 18 208 20.6 31.2 11.28 14.29 10.63 999  997.0   8.7   9.5 999.0 99.0
2000 01 16 19 213 19.4 27.0 12.11 14.29 10.94 999 1000.6   8.1   9.5 999.0 99.0
2000 01 16 20 226 19.4 24.5 10.96 14.29 10.68 999 1003.4   7.8   9.7 999.0 99.0
2000 01 16 21 220 17.1 20.6  9.17 14.29  9.87 999 1006.0   9.0   9.7 999.0 99.0
2000 01 16 22 222 15.5 21.0  8.81 12.50  9.63 999 1008.3   8.4   9.7 999.0 99.0
2000 01 16 23 232 14.8 18.1  7.06 14.29  8.97 999 1010.1   8.7   9.7 999.0 99.0
2000 01 17 00 218 13.8 18.3  6.43 12.50  8.85 999 1011.8   9.0   9.7 999.0 99.0
2000 01 17 01 228 11.8 14.4  6.13 12.50  8.72 999 1013.3   8.8   9.7 999.0 99.0
2000 01 17 02 228 12.0 14.6  5.59 12.50  8.59 999 1014.9   8.9   9.7 999.0 99.0
2000 01 17 03 218 11.3 13.7  4.91 11.11  8.04 999 1016.1   9.0   9.7 999.0 99.0
2000 01 17 04 215  9.8 12.5  4.48 12.50  7.74 999 1017.2   9.0   9.7 999.0 99.0
2000 01 17 05 212  9.1 11.5  4.27 11.11  7.77 999 1018.0   9.0   9.7 999.0 99.0
2000 01 17 06 209  8.3 10.3  3.83 11.11  7.61 999 1018.8   9.0   9.5 999.0 99.0
2000 01 17 07 200  7.5  9.1  4.19 11.11  7.92 999 1019.6   9.1   9.5 999.0 99.0
2000 01 17 08 195  7.5  9.0  4.27 11.11  8.22 999 1020.3   9.4   9.5 999.0 99.0
2000 01 17 09 161  8.3 10.2  4.25 11.11  8.22 999 1020.4   8.6   9.5 999.0 99.0
2000 01 17 10 159  8.0  9.7  3.63 11.11  7.58 999 1020.5   8.7   9.5 999.0 99.0
2000 01 17 11 118  5.9  7.7  3.61 10.00  7.46 999 1020.9   8.4   9.5 999.0 99.0
2000 01 17 12 115  5.6  7.0  3.59 10.00  7.54 999 1021.0   8.2   9.5 999.0 99.0
2000 01 17 13 104  6.2  7.8  3.33 10.00  7.26 999 1020.7   8.3   9.5 999.0 99.0
2000 01 17 14 114  7.2  8.8  2.83  9.09  6.95 999 1020.5   8.2   9.5 999.0 99.0
2000 01 17 15 108  7.5  9.5  2.74  9.09  7.04 999 1020.7   8.0   9.5 999.0 99.0
2000 01 17 16 113  8.0 10.0  2.55  9.09  6.83 999 1020.8   8.2   9.5 999.0 99.0
2000 01 17 17 101  6.8  8.5  2.23  9.09  6.74 999 1021.2   8.0   9.5 999.0 99.0
2000 01 17 18 111  6.6  7.7  2.04  8.33  6.42 999 1021.7   8.0   9.7 999.0 99.0
2000 01 17 19 103  5.9  6.9  2.05  8.33  6.35 999 1021.7   8.0   9.7 999.0 99.0
2000 01 17 20 107  6.7  8.0  1.81  9.09  6.13 999 1021.0   8.6   9.5 999.0 99.0
2000 01 17 21 106  5.9  7.3  1.75  9.09  6.23 999 1020.7   9.4   9.6 999.0 99.0
2000 01 17 22 102  4.5  5.3  1.65  9.09  6.25 999 1020.9   9.4   9.7 999.0 99.0
2000 01 17 23 120  5.4  6.4  1.71  8.33  6.29 999 1020.8  10.2   9.7 999.0 99.0
2000 01 18 00 119  4.1  4.8  1.61  7.69  6.38 999 1021.1  10.2   9.7 999.0 99.0
2000 01 18 01  99  2.9  3.6  1.62  7.14  6.44 999 1021.1  10.2   9.7 999.0 99.0
2000 01 18 02 115  3.4  4.1  1.70  8.33  6.51 999 1021.1  10.2   9.7 999.0 99.0
2000 01 18 03  92  4.7  5.7  1.78  8.33  6.92 999 1021.2   9.7   9.7 999.0 99.0
2000 01 18 04  91  5.2  6.5  1.83  7.69  6.94 999 1021.1   9.5   9.5 999.0 99.0
2000 01 18 05  90  5.0  6.3  1.99  8.33  6.91 999 1021.1   9.0   9.5 999.0 99.0
2000 01 18 06  93  5.8  7.1  2.21  7.69  7.13 999 1021.2   8.9   9.5 999.0 99.0
2000 01 18 07  98  6.7  8.6  2.39  9.09  7.35 999 1021.2   8.6   9.5 999.0 99.0
2000 01 18 08  99  5.9  7.1  2.59 14.29  7.71 999 1020.7   8.2   9.5 999.0 99.0
2000 01 18 09  88  6.5  8.0  2.42  9.09  7.65 999 1020.2   8.3   9.5 999.0 99.0
2000 01 18 10  82  5.7  7.7  2.44  9.09  7.83 999 1020.4   8.2   9.5 999.0 99.0
2000 01 18 11  78  7.8  9.5  2.24  9.09  7.65 999 1020.1   8.2   9.5 999.0 99.0
2000 01 18 12  84  6.5  7.6  2.37 10.00  7.93 999 1020.1   7.9   9.5 999.0 99.0
2000 01 18 13  77  6.5  8.0  2.36 10.00  7.93 999 1019.0   7.9   9.5 999.0 99.0
2000 01 18 14  78  5.2  6.1  2.35 10.00  8.24 999 1019.1   7.8   9.5 999.0 99.0
2000 01 18 15  70  4.7  5.8  2.59 12.50  8.80 999 1018.8   7.6   9.5 999.0 99.0
2000 01 18 16 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 01 18 17  70  4.9  6.3  2.29 11.11  8.29 999 1018.8   7.5   9.4 999.0 99.0
2000 01 18 18  70  5.3  6.5  2.08 12.50  8.08 999 1019.0   7.7   9.4 999.0 99.0
2000 01 18 19  73  4.4  5.6  2.41 10.00  8.38 999 1019.4   7.5   9.4 999.0 99.0
2000 01 18 20  69  4.1  5.3  2.14 12.50  8.23 999 1019.1   7.5   9.4 999.0 99.0
2000 01 18 21  60  3.3  4.3  2.13 11.11  8.00 999 1018.9   7.6   9.4 999.0 99.0
2000 01 18 22  69  3.7  4.7  2.10  9.09  8.15 999 1018.2   7.9   9.5 999.0 99.0
2000 01 18 23  69  4.0  5.0  2.20 10.00  8.41 999 1017.9   7.9   9.5 999.0 99.0
2000 01 19 00  44  3.1  4.3  1.94 10.00  7.93 999 1018.7   8.3   9.5 999.0 99.0
2000 01 19 01  33  3.2  4.3  1.90  9.09  8.09 999 1018.9   8.6   9.4 999.0 99.0
2000 01 19 02  17  3.2  4.0  2.01  9.09  8.52 999 1019.2   8.6   9.4 999.0 99.0
2000 01 19 03  30  4.8  5.7  1.84 10.00  8.31 999 1019.3   8.7   9.4 999.0 99.0
2000 01 19 04  77  4.3  5.3  1.63 10.00  7.95 999 1019.8   8.6   9.4 999.0 99.0
2000 01 19 05  78  6.1  7.2  1.58  9.09  7.51 999 1019.7   7.9   9.4 999.0 99.0
2000 01 19 06  80  6.4  7.4  1.54 10.00  7.11 999 1020.3   7.9   9.4 999.0 99.0
2000 01 19 07  90  6.6  7.5  1.54  9.09  6.96 999 1019.7   7.9   9.4 999.0 99.0
2000 01 19 08 119  5.5  6.5  1.59 10.00  6.97 999 1020.4   8.3   9.4 999.0 99.0
2000 01 19 09 108  6.3  7.4  1.68 10.00  7.02 999 1020.3   8.6   9.4 999.0 99.0
2000 01 19 10  85  6.6  7.9  1.77 10.00  7.16 999 1019.5   8.3   9.4 999.0 99.0
2000 01 19 11  89  8.0  9.6  1.58 10.00  6.51 999 1019.2   8.2   9.4 999.0 99.0
2000 01 19 12  95  7.1  8.5  1.43 10.00  5.74 999 1018.7   8.5   9.4 999.0 99.0
2000 01 19 13  90  6.9  8.4  1.39  9.09  5.56 999 1017.3   8.3   9.4 999.0 99.0
2000 01 19 14  93  7.8  9.2  1.48  9.09  5.77 999 1016.4   8.2   9.4 999.0 99.0
2000 01 19 15  93  7.8  9.2  1.56  9.09  5.39 999 1015.8   8.2   9.4 999.0 99.0
2000 01 19 16  94  7.7  9.1  1.44  9.09  5.37 999 1015.6   8.3   9.4 999.0 99.0
2000 01 19 17  83  8.9 10.4  1.53  9.09  5.34 999 1015.0   8.0   9.4 999.0 99.0
2000 01 19 18  94  9.2 10.9  1.43  9.09  5.03 999 1015.3   8.2   9.4 999.0 99.0
2000 01 19 19 129  6.0  7.6  1.36  9.09  5.12 999 1016.6   8.3   9.4 999.0 99.0
2000 01 19 20 115  6.4  7.5  1.28  8.33  5.38 999 1015.7   8.9   9.4 999.0 99.0
2000 01 19 21 113  7.0  8.1  1.28  9.09  5.28 999 1014.7   8.8   9.4 999.0 99.0
2000 01 19 22 122  8.8 10.6  1.28  8.33  4.80 999 1013.6   9.1   9.4 999.0 99.0
2000 01 19 23 109  8.5 10.4  1.40  8.33  5.17 999 1013.3   8.9   9.4 999.0 99.0
2000 01 20 00 103  6.6  7.7  1.29  8.33  5.02 999 1013.4   8.7   9.4 999.0 99.0
2000 01 20 01 146  6.0  8.5  1.19  7.69  5.29 999 1014.1   9.5   9.4 999.0 99.0
2000 01 20 02 158  7.5  8.8  1.27  8.33  5.50 999 1014.2   9.8   9.4 999.0 99.0
2000 01 20 03 157  6.6  7.7  1.25  7.69  5.01 999 1014.1   9.8   9.4 999.0 99.0
2000 01 20 04 186  9.4 12.4  1.30  7.14  4.97 999 1014.3   9.9   9.4 999.0 99.0
2000 01 20 05 217  6.9  9.2  1.44  8.33  5.06 999 1014.9   9.3   9.4 999.0 99.0
2000 01 20 06 209  5.6  6.6  1.45  7.69  5.02 999 1015.3   9.5   9.4 999.0 99.0
2000 01 20 07 199  6.4  7.4  1.47  8.33  5.25 999 1015.7   9.4   9.4 999.0 99.0
2000 01 20 08 206  5.4  6.9  1.45  8.33  5.38 999 1016.2   9.5   9.5 999.0 99.0
2000 01 20 09 225  5.4  6.5  1.35  7.69  5.39 999 1016.4   9.1   9.5 999.0 99.0
2000 01 20 10 165  6.9  8.2  1.33  8.33  5.31 999 1016.2   9.4   9.5 999.0 99.0
2000 01 20 11 161  6.5  7.5  1.35  7.69  5.13 999 1016.3   9.4   9.5 999.0 99.0
2000 01 20 12 156  7.3  8.9  1.24  7.69  4.85 999 1015.8   9.4   9.5 999.0 99.0
2000 01 20 13 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 01 20 14 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 01 20 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 01 20 16 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 01 20 17 127  6.5  8.0  1.18  7.14  4.58 999 1014.2   9.8   9.5 999.0 99.0
2000 01 20 18 132  7.0  8.6  1.19  7.14  4.59 999 1014.0   9.7   9.5 999.0 99.0
2000 01 20 19 122  7.7  8.9  1.27  6.67  4.81 999 1013.2   9.7   9.5 999.0 99.0
2000 01 20 20 124  8.6 10.4  1.51  6.67  4.77 999 1011.8   9.7   9.5 999.0 99.0
2000 01 20 21 164 10.3 13.0  1.82  6.25  4.85 999 1011.8   7.8   9.5 999.0 99.0
2000 01 20 22 160 12.8 15.8  2.05  7.14  5.18 999 1010.5   9.2   9.5 999.0 99.0
2000 01 20 23 166 12.8 17.2  2.57  7.14  5.37 999 1010.1   9.1   9.5 999.0 99.0
2000 01 21 00 167 13.1 16.2  2.97  7.14  5.96 999 1010.2   9.3   9.5 999.0 99.0
2000 01 21 01 187 11.9 14.2  3.35  8.33  6.23 999 1010.3  10.2   9.5 999.0 99.0
2000 01 21 02 194 13.0 16.2  3.31  8.33  6.45 999 1010.3   9.7   9.5 999.0 99.0
2000 01 21 03 195 12.8 16.2  3.39  8.33  6.14 999 1010.2   9.8   9.5 999.0 99.0
2000 01 21 04 206 12.6 15.5  3.30  9.09  6.22 999 1010.4   9.0   9.5 999.0 99.0
2000 01 21 05 197 13.5 16.7  3.42  7.69  6.27 999 1010.3   9.7   9.5 999.0 99.0
2000 01 21 06 215 14.0 18.4  3.66  9.09  6.52 999 1010.8   9.3   9.5 999.0 99.0
2000 01 21 07 222 12.6 15.8  3.70  8.33  6.61 999 1011.7   9.4   9.5 999.0 99.0
2000 01 21 08 224 11.1 13.9  3.35  9.09  6.24 999 1012.6   9.4   9.5 999.0 99.0
2000 01 21 09 220 11.0 12.9  3.35  9.09  6.41 999 1013.0   9.4   9.5 999.0 99.0
2000 01 21 10 212 11.2 13.5  3.21  9.09  6.44 999 1013.7   9.1   9.5 999.0 99.0
2000 01 21 11 241  9.6 11.6  3.25  8.33  6.41 999 1014.4   8.9   9.5 999.0 99.0
2000 01 21 12 232  8.4 10.1  2.90 10.00  6.49 999 1014.5   8.6   9.5 999.0 99.0
2000 01 21 13 225  7.2  9.0  2.82  9.09  6.58 999 1014.6   9.0   9.5 999.0 99.0
2000 01 21 14 240  5.1  7.3  2.64  9.09  6.32 999 1014.8   8.9   9.5 999.0 99.0
2000 01 21 15 222  6.3  7.4  2.42  9.09  6.44 999 1014.8   9.4   9.5 999.0 99.0
2000 01 21 16 220  5.7  7.0  2.36  9.09  6.27 999 1014.8   8.7   9.5 999.0 99.0
2000 01 21 17 166  3.9  4.7  2.33  9.09  6.28 999 1014.8   8.2   9.5 999.0 99.0
2000 01 21 18 155  5.6  6.8  2.41  7.69  6.37 999 1014.4   8.2   9.5 999.0 99.0
2000 01 21 19 161  8.6 10.6  2.24  8.33  6.20 999 1014.1   9.5   9.5 999.0 99.0
2000 01 21 20 157  8.8 10.9  2.32  9.09  6.19 999 1013.4   9.8   9.5 999.0 99.0
2000 01 21 21 151  9.1 11.6  2.30  9.09  6.03 999 1012.4   9.7   9.5 999.0 99.0
2000 01 21 22 163 10.3 12.5  2.44  9.09  6.03 999 1011.7   9.7   9.4 999.0 99.0
2000 01 21 23 186 12.8 16.5  2.49  7.69  5.81 999 1011.6   8.7   9.5 999.0 99.0
2000 01 22 00 192  9.9 12.0  2.61  7.69  6.08 999 1011.8   8.2   9.5 999.0 99.0
2000 01 22 01 176  9.8 12.0  2.57  7.69  6.06 999 1012.0   8.7   9.5 999.0 99.0
2000 01 22 02 167 11.3 13.4  2.66  8.33  6.14 999 1012.0   8.6   9.5 999.0 99.0
2000 01 22 03 168  9.8 11.6  2.56  7.69  5.94 999 1012.5   8.7   9.4 999.0 99.0
2000 01 22 04 158 10.8 12.9  2.29  8.33  5.66 999 1012.8   8.2   9.4 999.0 99.0
2000 01 22 05 160  9.6 11.2  2.06  9.09  5.43 999 1013.0   8.1   9.4 999.0 99.0
2000 01 22 06 193  9.0 10.9  2.04  9.09  5.73 999 1013.4   8.7   9.5 999.0 99.0
2000 01 22 07 185  8.9 10.3  1.95  7.69  5.50 999 1013.7   8.5   9.5 999.0 99.0
2000 01 22 08 212  8.5 10.3  2.12  6.67  5.41 999 1014.2   8.2   9.5 999.0 99.0
2000 01 22 09 240  9.9 11.7  2.15  8.33  5.40 999 1014.8   8.6   9.5 999.0 99.0
2000 01 22 10 242  8.0 11.5  2.15  9.09  5.51 999 1015.7   8.2   9.5 999.0 99.0
